model,served_models_json,base_url,prompt_version,mode,temperature,seed,thinking_enabled,max_completion_tokens,structured_output,route_names_json,conditions_json,dataset,dataset_sha256,routes,routes_sha256,case_count_per_condition,request_count,created_at_utc,condition,mode,id,difficulty,message,expected_route,predicted_route,correct,reason,prompt_route_order,enum_route_order,structured_response,prompt_tokens,completion_tokens,error,request_latency_sec
qwen3-4b,"[""qwen3-4b""]",http://localhost:8000,structured-factorial-v1,reason-route,0,0,True,128,json_schema,"[""CONTINUE"", ""NEW""]","{""E1"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E2"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E3"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""NEW"", ""CONTINUE""]}, ""E4"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""NEW"", ""CONTINUE""]}}",dataset_v2.jsonl,fe6357ef072442689848d72f942828f5d12da4f71611fd86b4f9ceeddad6088c,routes_continue_first.json,cfdff764daf9e962e49fb05003148c1469462fc1e0558573cf08a02430da4561,30,120,2026-09-07T16:27:22.793406+00:00,E1,reason-route,case_001,easy,Пишет ошибку 403.,CONTINUE,CONTINUE,True,"Пользователь указал конкретную ошибку (403), что помогает определить причину проблемы с доступом к системе, и это продолжает текущую задачу о входе в систему.","[""CONTINUE"", ""NEW""]","[""CONTINUE"", ""NEW""]","{""reason"": ""Пользователь указал конкретную ошибку (403), что помогает определить причину проблемы с доступом к системе, и это продолжает текущую задачу о входе в систему."", ""route"": ""CONTINUE""}",346,61,,0.6163802849987405
qwen3-4b,"[""qwen3-4b""]",http://localhost:8000,structured-factorial-v1,reason-route,0,0,True,128,json_schema,"[""CONTINUE"", ""NEW""]","{""E1"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E2"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E3"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""NEW"", ""CONTINUE""]}, ""E4"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""NEW"", ""CONTINUE""]}}",dataset_v2.jsonl,fe6357ef072442689848d72f942828f5d12da4f71611fd86b4f9ceeddad6088c,routes_continue_first.json,cfdff764daf9e962e49fb05003148c1469462fc1e0558573cf08a02430da4561,30,120,2026-09-07T16:27:22.793406+00:00,E1,reason-route,case_002,easy,А платить можно помесячно?,CONTINUE,CONTINUE,True,"Пользователь спрашивает о возможности платить помесячно при переходе на тариф Pro, что связано с текущей задачей, связанной с условиями перехода.","[""CONTINUE"", ""NEW""]","[""CONTINUE"", ""NEW""]","{""reason"": ""Пользователь спрашивает о возможности платить помесячно при переходе на тариф Pro, что связано с текущей задачей, связанной с условиями перехода."", ""route"": ""CONTINUE""}",344,58,,0.5759602260004613
qwen3-4b,"[""qwen3-4b""]",http://localhost:8000,structured-factorial-v1,reason-route,0,0,True,128,json_schema,"[""CONTINUE"", ""NEW""]","{""E1"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E2"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E3"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""NEW"", ""CONTINUE""]}, ""E4"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""NEW"", ""CONTINUE""]}}",dataset_v2.jsonl,fe6357ef072442689848d72f942828f5d12da4f71611fd86b4f9ceeddad6088c,routes_continue_first.json,cfdff764daf9e962e49fb05003148c1469462fc1e0558573cf08a02430da4561,30,120,2026-09-07T16:27:22.793406+00:00,E1,reason-route,case_003,easy,А сколько стоит тариф Pro?,NEW,NEW,True,"Пользователь сначала жалуется на проблему входа в систему, но затем задаёт вопрос о стоимости тарифа Pro, что вводит новую независимую задачу.","[""CONTINUE"", ""NEW""]","[""CONTINUE"", ""NEW""]","{""reason"": ""Пользователь сначала жалуется на проблему входа в систему, но затем задаёт вопрос о стоимости тарифа Pro, что вводит новую независимую задачу."", ""route"": ""NEW""}",345,62,,0.6208309479989111
qwen3-4b,"[""qwen3-4b""]",http://localhost:8000,structured-factorial-v1,reason-route,0,0,True,128,json_schema,"[""CONTINUE"", ""NEW""]","{""E1"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E2"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E3"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""NEW"", ""CONTINUE""]}, ""E4"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""NEW"", ""CONTINUE""]}}",dataset_v2.jsonl,fe6357ef072442689848d72f942828f5d12da4f71611fd86b4f9ceeddad6088c,routes_continue_first.json,cfdff764daf9e962e49fb05003148c1469462fc1e0558573cf08a02430da4561,30,120,2026-09-07T16:27:22.793406+00:00,E1,reason-route,case_004,easy,С 10 по 17 сентября.,CONTINUE,CONTINUE,True,"Пользователь предоставил конкретные даты для отпуска, что продолжает текущую задачу о оформлении отпуска.","[""CONTINUE"", ""NEW""]","[""CONTINUE"", ""NEW""]","{""reason"": ""Пользователь предоставил конкретные даты для отпуска, что продолжает текущую задачу о оформлении отпуска."", ""route"": ""CONTINUE""}",339,44,,0.4464320699989912
qwen3-4b,"[""qwen3-4b""]",http://localhost:8000,structured-factorial-v1,reason-route,0,0,True,128,json_schema,"[""CONTINUE"", ""NEW""]","{""E1"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E2"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E3"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""NEW"", ""CONTINUE""]}, ""E4"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""NEW"", ""CONTINUE""]}}",dataset_v2.jsonl,fe6357ef072442689848d72f942828f5d12da4f71611fd86b4f9ceeddad6088c,routes_continue_first.json,cfdff764daf9e962e49fb05003148c1469462fc1e0558573cf08a02430da4561,30,120,2026-09-07T16:27:22.793406+00:00,E1,reason-route,case_005,easy,А как оформить больничный?,NEW,NEW,True,"Пользователь сначала хотел оформить отпуск, но затем изменил тему и спросил, как оформить больничный. Это новый независимый запрос, который не связан с предыдущей задачей.","[""CONTINUE"", ""NEW""]","[""CONTINUE"", ""NEW""]","{""reason"": ""Пользователь сначала хотел оформить отпуск, но затем изменил тему и спросил, как оформить больничный. Это новый независимый запрос, который не связан с предыдущей задачей."", ""route"": ""NEW""}",337,69,,0.6760172440044698
qwen3-4b,"[""qwen3-4b""]",http://localhost:8000,structured-factorial-v1,reason-route,0,0,True,128,json_schema,"[""CONTINUE"", ""NEW""]","{""E1"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E2"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E3"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""NEW"", ""CONTINUE""]}, ""E4"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""NEW"", ""CONTINUE""]}}",dataset_v2.jsonl,fe6357ef072442689848d72f942828f5d12da4f71611fd86b4f9ceeddad6088c,routes_continue_first.json,cfdff764daf9e962e49fb05003148c1469462fc1e0558573cf08a02430da4561,30,120,2026-09-07T16:27:22.793406+00:00,E1,reason-route,case_006,easy,Лишний платёж вернётся автоматически?,CONTINUE,CONTINUE,True,"Пользователь спрашивает о возврате лишнего платежа, что связано с текущей задачей проверки платежа, но требует уточнения процесса возврата.","[""CONTINUE"", ""NEW""]","[""CONTINUE"", ""NEW""]","{""reason"": ""Пользователь спрашивает о возврате лишнего платежа, что связано с текущей задачей проверки платежа, но требует уточнения процесса возврата."", ""route"": ""CONTINUE""}",350,61,,0.6024587429928943
qwen3-4b,"[""qwen3-4b""]",http://localhost:8000,structured-factorial-v1,reason-route,0,0,True,128,json_schema,"[""CONTINUE"", ""NEW""]","{""E1"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E2"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E3"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""NEW"", ""CONTINUE""]}, ""E4"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""NEW"", ""CONTINUE""]}}",dataset_v2.jsonl,fe6357ef072442689848d72f942828f5d12da4f71611fd86b4f9ceeddad6088c,routes_continue_first.json,cfdff764daf9e962e49fb05003148c1469462fc1e0558573cf08a02430da4561,30,120,2026-09-07T16:27:22.793406+00:00,E1,reason-route,case_007,easy,Как удалить мой аккаунт?,NEW,NEW,True,"Пользователь сначала сообщил о проблеме с платежами, ассистент проверил информацию о платеже. Теперь пользователь задал новый вопрос о удалении аккаунта, что представляет новую самостоятельную задачу, не связанную с предыдущей.","[""CONTINUE"", ""NEW""]","[""CONTINUE"", ""NEW""]","{""reason"": ""Пользователь сначала сообщил о проблеме с платежами, ассистент проверил информацию о платеже. Теперь пользователь задал новый вопрос о удалении аккаунта, что представляет новую самостоятельную задачу, не связанную с предыдущей."", ""route"": ""NEW""}",346,75,,0.7492750070014154
qwen3-4b,"[""qwen3-4b""]",http://localhost:8000,structured-factorial-v1,reason-route,0,0,True,128,json_schema,"[""CONTINUE"", ""NEW""]","{""E1"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E2"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E3"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""NEW"", ""CONTINUE""]}, ""E4"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""NEW"", ""CONTINUE""]}}",dataset_v2.jsonl,fe6357ef072442689848d72f942828f5d12da4f71611fd86b4f9ceeddad6088c,routes_continue_first.json,cfdff764daf9e962e49fb05003148c1469462fc1e0558573cf08a02430da4561,30,120,2026-09-07T16:27:22.793406+00:00,E1,reason-route,case_008,easy,PDF тоже поддерживается?,CONTINUE,CONTINUE,True,"Пользователь подтверждает, что PDF поддерживается, что продолжает текущую задачу о загрузке документа.","[""CONTINUE"", ""NEW""]","[""CONTINUE"", ""NEW""]","{""reason"": ""Пользователь подтверждает, что PDF поддерживается, что продолжает текущую задачу о загрузке документа."", ""route"": ""CONTINUE""}",338,43,,0.42645214900403516
qwen3-4b,"[""qwen3-4b""]",http://localhost:8000,structured-factorial-v1,reason-route,0,0,True,128,json_schema,"[""CONTINUE"", ""NEW""]","{""E1"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E2"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E3"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""NEW"", ""CONTINUE""]}, ""E4"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""NEW"", ""CONTINUE""]}}",dataset_v2.jsonl,fe6357ef072442689848d72f942828f5d12da4f71611fd86b4f9ceeddad6088c,routes_continue_first.json,cfdff764daf9e962e49fb05003148c1469462fc1e0558573cf08a02430da4561,30,120,2026-09-07T16:27:22.793406+00:00,E1,reason-route,case_009,easy,А где поменять пароль?,NEW,NEW,True,"Пользователь спрашивает о смене пароля, что относится к новой задаче, не связанной с загрузкой документа.","[""CONTINUE"", ""NEW""]","[""CONTINUE"", ""NEW""]","{""reason"": ""Пользователь спрашивает о смене пароля, что относится к новой задаче, не связанной с загрузкой документа."", ""route"": ""NEW""}",340,49,,0.489848195000377
qwen3-4b,"[""qwen3-4b""]",http://localhost:8000,structured-factorial-v1,reason-route,0,0,True,128,json_schema,"[""CONTINUE"", ""NEW""]","{""E1"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E2"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E3"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""NEW"", ""CONTINUE""]}, ""E4"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""NEW"", ""CONTINUE""]}}",dataset_v2.jsonl,fe6357ef072442689848d72f942828f5d12da4f71611fd86b4f9ceeddad6088c,routes_continue_first.json,cfdff764daf9e962e49fb05003148c1469462fc1e0558573cf08a02430da4561,30,120,2026-09-07T16:27:22.793406+00:00,E1,reason-route,case_010,easy,А можно ещё за прошлый квартал?,CONTINUE,CONTINUE,True,"Пользователь просит сформировать отчёт по продажам за прошлый квартал, что является продолжением текущей задачи, но с изменением параметра (квартал).","[""CONTINUE"", ""NEW""]","[""CONTINUE"", ""NEW""]","{""reason"": ""Пользователь просит сформировать отчёт по продажам за прошлый квартал, что является продолжением текущей задачи, но с изменением параметра (квартал)."", ""route"": ""CONTINUE""}",352,62,,0.6141565069992794
